tslot,hour,day,month,year,tmpr,windSpd,windDir,cloudCov,mwh
24.0,0.0,2.0,8.0,2008.0,34.9,6.04,136.0,0.625,30.596946144993066
25.0,1.0,2.0,8.0,2008.0,33.3,4.69,160.0,0.563,33.09037466477669
26.0,2.0,2.0,8.0,2008.0,31.7,2.98,164.0,0.625,36.8616998180184
27.0,3.0,2.0,8.0,2008.0,29.8,5.51,194.0,0.625,40.13662533351387
28.0,4.0,2.0,8.0,2008.0,27.5,6.93,185.0,0.563,42.89986144386658
29.0,5.0,2.0,8.0,2008.0,27.2,4.69,215.0,0.375,44.696706792723
30.0,6.0,2.0,8.0,2008.0,23.9,3.57,210.0,0.375,33.922582754434
31.0,7.0,2.0,8.0,2008.0,22.5,1.49,175.0,0.0,41.3368479728067
32.0,8.0,2.0,8.0,2008.0,21.9,1.79,200.0,0.0,36.826125140155945
33.0,9.0,2.0,8.0,2008.0,22.8,4.25,220.0,0.0,17.018044208046184
34.0,10.0,2.0,8.0,2008.0,21.7,2.24,165.0,0.0,15.8975574423479
35.0,11.0,2.0,8.0,2008.0,20.8,3.35,185.0,0.188,5.607110857000591
36.0,12.0,2.0,8.0,2008.0,21.1,1.64,140.0,0.375,9.859706866170752
37.0,13.0,2.0,8.0,2008.0,22.8,2.24,205.0,0.375,20.67368943568823
38.0,14.0,2.0,8.0,2008.0,27.2,2.53,215.0,0.375,31.064863404216002
39.0,15.0,2.0,8.0,2008.0,29.3,3.57,244.0,0.375,31.81703629816627
40.0,16.0,2.0,8.0,2008.0,31.9,2.01,250.0,0.375,35.42988111178343
41.0,17.0,2.0,8.0,2008.0,34.6,1.79,242.0,0.375,58.23934509190081
42.0,18.0,2.0,8.0,2008.0,35.9,2.53,71.0,0.5,55.947983050297594
43.0,19.0,2.0,8.0,2008.0,35.6,3.8,330.0,0.563,55.44903755439835
44.0,20.0,2.0,8.0,2008.0,34.4,5.92,306.0,0.563,52.036586478388976
45.0,21.0,2.0,8.0,2008.0,35.2,6.71,70.0,0.75,43.925468045677285
46.0,22.0,2.0,8.0,2008.0,33.9,8.19,307.0,0.75,38.22635716610019
47.0,23.0,2.0,8.0,2008.0,34.3,5.81,271.0,0.625,34.38010721789543
48.0,0.0,3.0,8.0,2008.0,33.1,1.79,260.0,0.625,27.035279740487205
49.0,1.0,3.0,8.0,2008.0,32.1,5.59,283.0,0.5,28.005734189084524
50.0,2.0,3.0,8.0,2008.0,31.3,3.43,250.0,0.75,33.05133634421375
51.0,3.0,3.0,8.0,2008.0,30.0,5.07,271.0,0.75,36.455911198958525
52.0,4.0,3.0,8.0,2008.0,28.5,4.32,0.0,0.75,37.14042245678125
53.0,5.0,3.0,8.0,2008.0,27.5,3.13,315.0,0.75,43.35281129955422
54.0,6.0,3.0,8.0,2008.0,26.4,1.34,320.0,0.75,33.034374242018664
55.0,7.0,3.0,8.0,2008.0,24.2,0.45,70.0,0.75,42.084718450911154
56.0,8.0,3.0,8.0,2008.0,22.2,0.67,200.0,0.75,36.255304686429454
57.0,9.0,3.0,8.0,2008.0,20.6,2.68,195.0,0.563,18.93989004715251
58.0,10.0,3.0,8.0,2008.0,19.4,2.24,165.0,0.563,12.45200140434671
59.0,11.0,3.0,8.0,2008.0,19.2,3.57,175.0,0.375,0.33174551478192565
60.0,12.0,3.0,8.0,2008.0,20.9,2.98,235.0,0.375,11.376462279449479
61.0,13.0,3.0,8.0,2008.0,20.6,2.38,198.0,0.5,17.80909058814608
62.0,14.0,3.0,8.0,2008.0,25.0,2.09,220.0,0.5,28.86302086296459
63.0,15.0,3.0,8.0,2008.0,28.3,2.24,230.0,0.375,34.85415093570767
64.0,16.0,3.0,8.0,2008.0,30.6,0.3,230.0,0.375,38.620134687630724
65.0,17.0,3.0,8.0,2008.0,32.8,2.68,53.0,0.375,56.44412482340578
66.0,18.0,3.0,8.0,2008.0,32.8,2.91,356.0,0.375,52.727390904252545
67.0,19.0,3.0,8.0,2008.0,33.9,3.13,337.0,0.5,53.012962049746505
68.0,20.0,3.0,8.0,2008.0,33.2,3.04,316.0,0.75,50.28790583899888
69.0,21.0,3.0,8.0,2008.0,30.1,8.05,302.0,0.75,39.978333986942445
70.0,22.0,3.0,8.0,2008.0,28.5,5.36,316.0,0.75,36.685665594999634
71.0,23.0,3.0,8.0,2008.0,28.7,5.22,340.0,0.75,33.07593553731925
72.0,0.0,4.0,8.0,2008.0,26.5,5.81,13.0,0.625,29.170839260462845
73.0,1.0,4.0,8.0,2008.0,25.4,3.73,59.0,0.625,27.055391099135687
74.0,2.0,4.0,8.0,2008.0,23.9,2.24,70.0,0.625,30.80125788506754
75.0,3.0,4.0,8.0,2008.0,22.0,3.13,123.0,0.625,34.482349294420096
76.0,4.0,4.0,8.0,2008.0,21.1,1.04,29.0,0.375,35.8166607418194
77.0,5.0,4.0,8.0,2008.0,19.2,2.91,356.0,0.375,42.856964333464745
78.0,6.0,4.0,8.0,2008.0,18.9,3.35,340.0,0.563,34.33490077685545
79.0,7.0,4.0,8.0,2008.0,18.6,0.74,210.0,0.563,42.495911943873764
80.0,8.0,4.0,8.0,2008.0,17.2,2.91,185.0,0.375,39.87850374776413
81.0,9.0,4.0,8.0,2008.0,17.5,4.25,205.0,0.375,21.995297274266797
82.0,10.0,4.0,8.0,2008.0,17.2,3.35,170.0,0.375,17.506574827113425
83.0,11.0,4.0,8.0,2008.0,16.9,3.8,160.0,0.375,5.80932969669795
84.0,12.0,4.0,8.0,2008.0,16.7,3.28,191.0,0.375,9.03342167500954
85.0,13.0,4.0,8.0,2008.0,17.8,2.38,170.0,0.375,18.31506122137518
86.0,14.0,4.0,8.0,2008.0,22.6,2.53,215.0,0.375,29.89398216089864
87.0,15.0,4.0,8.0,2008.0,25.8,4.47,260.0,0.375,34.78781301481136
88.0,16.0,4.0,8.0,2008.0,28.3,1.94,255.0,0.375,38.583527397078015
89.0,17.0,4.0,8.0,2008.0,30.6,2.83,322.0,0.625,54.38488469424258
90.0,18.0,4.0,8.0,2008.0,31.9,3.43,16.0,0.75,50.76141488598813
91.0,19.0,4.0,8.0,2008.0,33.3,4.47,51.0,0.75,49.71179320251954
92.0,20.0,4.0,8.0,2008.0,33.0,5.36,41.0,0.75,47.959451079006215
93.0,21.0,4.0,8.0,2008.0,32.0,4.02,280.0,0.75,37.255345162212144
94.0,22.0,4.0,8.0,2008.0,30.7,5.81,294.0,0.563,35.21909643543372
95.0,23.0,4.0,8.0,2008.0,29.4,7.45,327.0,0.833,30.47061788439556
96.0,0.0,5.0,8.0,2008.0,28.5,6.41,294.0,0.625,27.805124352039915
97.0,1.0,5.0,8.0,2008.0,26.7,5.51,274.0,0.625,26.73958140958173
98.0,2.0,5.0,8.0,2008.0,24.2,0.67,260.0,0.563,31.699875913729265
99.0,3.0,5.0,8.0,2008.0,24.3,2.38,120.0,0.5,33.93870028440213
100.0,4.0,5.0,8.0,2008.0,23.1,0.89,130.0,0.5,37.240105082240376
101.0,5.0,5.0,8.0,2008.0,22.2,5.14,180.0,0.563,42.38854148484793
102.0,6.0,5.0,8.0,2008.0,22.2,3.35,185.0,0.563,35.072948040017046
103.0,7.0,5.0,8.0,2008.0,21.4,2.53,165.0,0.563,44.1128106474759
104.0,8.0,5.0,8.0,2008.0,20.0,3.8,140.0,0.375,40.72453942642742
105.0,9.0,5.0,8.0,2008.0,19.2,1.34,200.0,0.375,24.094103095704213
106.0,10.0,5.0,8.0,2008.0,17.8,2.46,210.0,0.188,19.15302908539975
107.0,11.0,5.0,8.0,2008.0,16.9,2.01,235.0,0.188,10.762475155369573
108.0,12.0,5.0,8.0,2008.0,17.8,3.13,287.0,0.5,13.915741958078021
109.0,13.0,5.0,8.0,2008.0,16.9,1.56,290.0,0.375,19.033362448321355
110.0,14.0,5.0,8.0,2008.0,18.2,4.25,343.0,0.563,29.32737414753582
111.0,15.0,5.0,8.0,2008.0,19.6,3.43,342.0,0.5,35.4127386714883
112.0,16.0,5.0,8.0,2008.0,21.7,2.68,337.0,0.375,39.60365327660626
113.0,17.0,5.0,8.0,2008.0,23.1,3.28,330.0,0.375,56.07593777673521
114.0,18.0,5.0,8.0,2008.0,25.0,2.83,6.0,0.375,52.018489650033835
115.0,19.0,5.0,8.0,2008.0,27.0,2.83,330.0,0.375,49.903741527181445
116.0,20.0,5.0,8.0,2008.0,28.8,3.69,348.0,0.469,47.017247501176556
117.0,21.0,5.0,8.0,2008.0,28.6,5.45,285.0,0.675,38.514720442633894
118.0,22.0,5.0,8.0,2008.0,22.0,5.81,167.0,0.75,36.30835102605923
119.0,23.0,5.0,8.0,2008.0,24.1,4.17,75.0,0.75,30.317547663006604
120.0,0.0,6.0,8.0,2008.0,22.8,5.59,177.0,0.75,28.520276947153718
121.0,1.0,6.0,8.0,2008.0,23.3,5.51,170.0,0.75,27.045637569630983
122.0,2.0,6.0,8.0,2008.0,21.4,7.38,190.0,0.75,32.306780234255896
123.0,3.0,6.0,8.0,2008.0,21.1,9.61,164.0,0.875,35.23573472142268
124.0,4.0,6.0,8.0,2008.0,20.0,5.81,197.0,0.75,38.335857982497274
125.0,5.0,6.0,8.0,2008.0,19.4,5.59,195.0,0.75,42.468824224251705
126.0,6.0,6.0,8.0,2008.0,20.6,4.47,200.0,0.75,35.16807442575184
127.0,7.0,6.0,8.0,2008.0,20.6,4.02,180.0,0.563,44.44338702336828
128.0,8.0,6.0,8.0,2008.0,20.3,6.48,180.0,0.563,40.12067060751128
129.0,9.0,6.0,8.0,2008.0,19.7,5.14,185.0,0.563,26.03332806315472
130.0,10.0,6.0,8.0,2008.0,19.4,4.92,200.0,0.563,17.3549020172728
131.0,11.0,6.0,8.0,2008.0,18.9,3.35,220.0,0.563,8.07403246321985
132.0,12.0,6.0,8.0,2008.0,17.8,1.64,290.0,0.5,13.921952902262685
133.0,13.0,6.0,8.0,2008.0,18.0,1.64,270.0,0.5,20.565560474731488
134.0,14.0,6.0,8.0,2008.0,19.4,2.68,285.0,0.375,30.937786726795505
135.0,15.0,6.0,8.0,2008.0,21.9,3.73,327.0,0.375,35.21886597352139
136.0,16.0,6.0,8.0,2008.0,24.4,4.77,330.0,0.375,38.88774781338298
137.0,17.0,6.0,8.0,2008.0,26.7,6.41,323.0,0.375,55.65121259812528
138.0,18.0,6.0,8.0,2008.0,28.1,6.41,0.0,0.375,52.32177096010286
139.0,19.0,6.0,8.0,2008.0,28.3,7.75,26.0,0.375,49.35166697485004
140.0,20.0,6.0,8.0,2008.0,29.3,5.81,36.0,0.375,45.12382481152999
141.0,21.0,6.0,8.0,2008.0,29.8,6.26,29.0,0.5,36.9982407080321
142.0,22.0,6.0,8.0,2008.0,29.4,5.22,10.0,0.75,34.89206043058236
143.0,23.0,6.0,8.0,2008.0,29.0,7.41,14.0,0.786,29.86732264427763
144.0,0.0,7.0,8.0,2008.0,21.0,5.49,104.0,0.833,28.72561986927636
145.0,1.0,7.0,8.0,2008.0,19.6,5.17,34.0,0.813,26.447856764984422
146.0,2.0,7.0,8.0,2008.0,18.6,4.14,335.0,0.938,30.648668102699332
147.0,3.0,7.0,8.0,2008.0,17.7,6.48,0.0,0.958,33.57480144282946
148.0,4.0,7.0,8.0,2008.0,16.1,6.26,357.0,1.0,37.88493942624753
149.0,5.0,7.0,8.0,2008.0,16.1,6.59,2.0,1.0,42.03910800652144
150.0,6.0,7.0,8.0,2008.0,16.1,4.32,350.0,1.0,35.21562216260589
151.0,7.0,7.0,8.0,2008.0,16.1,2.91,335.0,1.0,43.75326457430146
152.0,8.0,7.0,8.0,2008.0,16.0,3.13,329.0,1.0,38.943582104936084
153.0,9.0,7.0,8.0,2008.0,16.1,1.79,243.0,1.0,26.05006230836526
154.0,10.0,7.0,8.0,2008.0,16.1,1.04,269.0,0.917,18.182766911258284
155.0,11.0,7.0,8.0,2008.0,16.1,0.45,225.0,0.75,10.423507970904398
156.0,12.0,7.0,8.0,2008.0,16.8,0.89,143.0,0.75,16.104399670837857
157.0,13.0,7.0,8.0,2008.0,16.1,0.0,0.0,0.75,21.168067187419396
158.0,14.0,7.0,8.0,2008.0,17.8,1.94,163.0,0.75,29.446638960688272
159.0,15.0,7.0,8.0,2008.0,18.5,0.74,180.0,0.625,34.4860183128245
160.0,16.0,7.0,8.0,2008.0,20.2,1.19,40.0,0.625,37.795683350353215
161.0,17.0,7.0,8.0,2008.0,21.3,1.19,59.0,0.625,55.77783351148307
162.0,18.0,7.0,8.0,2008.0,22.4,3.13,47.0,0.75,52.3104605554562
163.0,19.0,7.0,8.0,2008.0,22.8,3.43,113.0,0.833,48.226646176600255
164.0,20.0,7.0,8.0,2008.0,23.9,3.73,152.0,0.75,44.345313467759695
165.0,21.0,7.0,8.0,2008.0,23.9,4.47,96.0,0.625,37.44461706685312
166.0,22.0,7.0,8.0,2008.0,23.5,4.92,110.0,0.75,34.49318558640349
167.0,23.0,7.0,8.0,2008.0,23.5,4.62,89.0,0.75,28.552301780367987
168.0,0.0,1.0,8.0,2008.0,22.8,4.17,123.0,0.625,28.39836340145829
169.0,1.0,1.0,8.0,2008.0,21.9,5.66,106.0,0.625,26.24616436016877
170.0,2.0,1.0,8.0,2008.0,21.1,3.73,126.0,0.625,36.35552441873905
171.0,3.0,1.0,8.0,2008.0,19.3,4.02,123.0,0.625,40.18391107425461
172.0,4.0,1.0,8.0,2008.0,18.3,4.32,136.0,0.625,42.92103144386658
173.0,5.0,1.0,8.0,2008.0,16.9,4.69,170.0,0.375,44.805300681611904
174.0,6.0,1.0,8.0,2008.0,16.7,5.14,175.0,0.375,36.495225346888645
175.0,7.0,1.0,8.0,2008.0,16.7,3.43,175.0,0.188,45.50198590362333
176.0,8.0,1.0,8.0,2008.0,16.7,4.25,180.0,0.375,41.133005654791205
177.0,9.0,1.0,8.0,2008.0,16.7,4.47,175.0,0.375,30.04192819592211
178.0,10.0,1.0,8.0,2008.0,16.7,5.36,164.0,0.375,21.438634891149377
179.0,11.0,1.0,8.0,2008.0,16.1,3.8,180.0,0.375,14.189956174063738
180.0,12.0,1.0,8.0,2008.0,16.9,3.13,190.0,0.5,18.270361718464933
181.0,13.0,1.0,8.0,2008.0,17.1,3.02,275.0,0.375,18.99773870661533
182.0,14.0,1.0,8.0,2008.0,17.9,2.46,298.0,0.375,32.85458580096966
183.0,15.0,1.0,8.0,2008.0,19.4,2.24,350.0,0.563,38.10737589360852
184.0,16.0,1.0,8.0,2008.0,19.6,0.89,5.0,0.563,35.36427285965387
185.0,17.0,1.0,8.0,2008.0,21.7,1.79,323.0,0.719,58.15644614200583
186.0,18.0,1.0,8.0,2008.0,24.4,1.56,316.0,0.375,55.84412619833074
187.0,19.0,1.0,8.0,2008.0,24.6,0.89,211.0,0.5,55.37627084409822
188.0,20.0,1.0,8.0,2008.0,25.4,2.38,288.0,0.75,51.973030693392175
189.0,21.0,1.0,8.0,2008.0,26.1,2.24,70.0,0.75,43.86481986085881
190.0,22.0,1.0,8.0,2008.0,28.3,1.56,230.0,0.563,38.25323037365356
191.0,23.0,1.0,8.0,2008.0,28.7,1.94,201.0,0.625,34.41493829975307
192.0,0.0,2.0,8.0,2008.0,28.1,2.68,90.0,0.625,27.511013180992418
193.0,1.0,2.0,8.0,2008.0,26.7,3.24,205.0,0.75,23.6384087961533
194.0,2.0,2.0,8.0,2008.0,21.8,9.16,305.0,0.813,29.671294540067084
195.0,3.0,2.0,8.0,2008.0,17.2,3.57,103.0,0.813,32.94882797016081
196.0,4.0,2.0,8.0,2008.0,19.3,2.24,89.0,0.75,31.48968180339419
197.0,5.0,2.0,8.0,2008.0,17.8,0.22,100.0,0.563,42.12477042397047
198.0,6.0,2.0,8.0,2008.0,17.2,3.57,190.0,0.563,32.31176423428777
199.0,7.0,2.0,8.0,2008.0,17.2,2.83,195.0,0.75,43.109658237386135
200.0,8.0,2.0,8.0,2008.0,17.5,2.91,185.0,0.563,39.06268462680752
201.0,9.0,2.0,8.0,2008.0,16.9,3.13,180.0,0.375,24.08365620955416
202.0,10.0,2.0,8.0,2008.0,16.7,1.56,190.0,0.375,12.38790370750728
203.0,11.0,2.0,8.0,2008.0,16.1,1.12,240.0,0.375,0.020338372796989468
204.0,12.0,2.0,8.0,2008.0,16.9,0.3,210.0,0.5,13.021817786617786
205.0,13.0,2.0,8.0,2008.0,16.7,3.13,225.0,0.375,15.097749127280336
206.0,14.0,2.0,8.0,2008.0,20.0,1.64,200.0,0.5,26.81787857822813
207.0,15.0,2.0,8.0,2008.0,22.8,0.89,236.0,0.375,38.06091603667545
208.0,16.0,2.0,8.0,2008.0,25.0,1.19,0.0,0.375,41.99532323012288
209.0,17.0,2.0,8.0,2008.0,27.2,3.57,62.0,0.375,54.85560660120611
210.0,18.0,2.0,8.0,2008.0,27.2,5.22,23.0,0.375,49.72641143514593
211.0,19.0,2.0,8.0,2008.0,28.3,4.62,6.0,0.5,50.78996841987118
212.0,20.0,2.0,8.0,2008.0,28.7,5.36,351.0,0.5,48.55840076138511
213.0,21.0,2.0,8.0,2008.0,28.7,6.11,354.0,0.5,36.03937916944038
214.0,22.0,2.0,8.0,2008.0,29.4,5.36,331.0,0.563,35.06862829767209
215.0,23.0,2.0,8.0,2008.0,25.8,5.92,315.0,0.75,31.708672174900293
216.0,0.0,3.0,8.0,2008.0,25.8,5.59,310.0,0.563,33.37347012947558
217.0,1.0,3.0,8.0,2008.0,25.0,3.28,267.0,0.75,25.072131898088475
218.0,2.0,3.0,8.0,2008.0,22.8,3.13,220.0,0.75,26.368560724226267
219.0,3.0,3.0,8.0,2008.0,23.0,2.24,250.0,0.75,30.601384453966162
220.0,4.0,3.0,8.0,2008.0,21.9,2.83,240.0,0.75,33.23717176562002
221.0,5.0,3.0,8.0,2008.0,21.1,2.46,215.0,0.75,41.93159685501129
222.0,6.0,3.0,8.0,2008.0,21.1,2.46,230.0,0.75,37.2072732583371
223.0,7.0,3.0,8.0,2008.0,20.0,1.79,215.0,0.75,43.506608303322736
224.0,8.0,3.0,8.0,2008.0,18.9,3.8,210.0,0.75,47.458978093339326
225.0,9.0,3.0,8.0,2008.0,18.9,2.46,225.0,0.75,28.1342067059195
226.0,10.0,3.0,8.0,2008.0,17.8,1.12,170.0,0.75,27.670343032288358
227.0,11.0,3.0,8.0,2008.0,17.5,2.46,220.0,0.563,16.660157674878626
228.0,12.0,3.0,8.0,2008.0,18.0,3.13,218.0,0.375,4.1704428702867675
229.0,13.0,3.0,8.0,2008.0,18.1,2.09,270.0,0.375,19.158746952111414
230.0,14.0,3.0,8.0,2008.0,20.9,2.24,250.0,0.5,31.799845693383567
231.0,15.0,3.0,8.0,2008.0,21.5,2.38,260.0,0.625,34.43243330697639
232.0,16.0,3.0,8.0,2008.0,22.4,2.53,296.0,0.708,38.2935784172022
233.0,17.0,3.0,8.0,2008.0,23.9,2.38,330.0,0.625,53.45973624387196
234.0,18.0,3.0,8.0,2008.0,25.6,3.57,306.0,0.563,50.419677123354454
235.0,19.0,3.0,8.0,2008.0,26.4,4.02,14.0,0.563,45.53183155512697
236.0,20.0,3.0,8.0,2008.0,27.6,4.17,347.0,0.625,43.20235854060287
237.0,21.0,3.0,8.0,2008.0,25.7,4.17,334.0,0.708,32.015232167861264
238.0,22.0,3.0,8.0,2008.0,26.9,4.02,331.0,0.75,32.09936546364031
239.0,23.0,3.0,8.0,2008.0,24.8,5.81,123.0,0.625,25.969254568437563
240.0,0.0,4.0,8.0,2008.0,23.2,8.16,78.0,0.75,26.28915606370473
241.0,1.0,4.0,8.0,2008.0,21.4,4.25,66.0,0.75,26.283383575186527
242.0,2.0,4.0,8.0,2008.0,19.7,2.46,85.0,0.75,34.931140659217235
243.0,3.0,4.0,8.0,2008.0,19.3,1.64,9.0,0.75,32.29024142003254
244.0,4.0,4.0,8.0,2008.0,18.5,2.24,39.0,0.5,41.7124998147696
245.0,5.0,4.0,8.0,2008.0,16.9,2.91,145.0,0.375,41.03605469146276
246.0,6.0,4.0,8.0,2008.0,16.4,5.54,261.0,0.85,37.36431651945117
247.0,7.0,4.0,8.0,2008.0,15.3,3.96,246.0,0.917,49.587112021252366
248.0,8.0,4.0,8.0,2008.0,15.6,4.17,187.0,0.833,42.15983772436329
249.0,9.0,4.0,8.0,2008.0,15.0,4.25,220.0,0.875,28.79019845958504
250.0,10.0,4.0,8.0,2008.0,15.0,5.59,225.0,0.563,22.58214785657958
251.0,11.0,4.0,8.0,2008.0,14.4,5.36,215.0,0.375,23.84036697031544
252.0,12.0,4.0,8.0,2008.0,14.3,2.83,215.0,0.375,26.47643398508019
253.0,13.0,4.0,8.0,2008.0,15.0,1.34,215.0,0.375,19.264009977074444
254.0,14.0,4.0,8.0,2008.0,18.1,2.83,219.0,0.375,26.882747868904477
255.0,15.0,4.0,8.0,2008.0,21.5,2.01,204.0,0.281,36.47730123685922
256.0,16.0,4.0,8.0,2008.0,23.7,1.49,335.0,0.25,39.93278826972103
257.0,17.0,4.0,8.0,2008.0,26.5,1.49,55.0,0.375,55.93200042729205
258.0,18.0,4.0,8.0,2008.0,27.2,3.13,40.0,0.375,50.965063910348306
259.0,19.0,4.0,8.0,2008.0,29.6,5.07,46.0,0.375,45.78674494736857
260.0,20.0,4.0,8.0,2008.0,29.8,3.73,49.0,0.375,39.56961704161546
261.0,21.0,4.0,8.0,2008.0,30.0,3.73,66.0,0.5,37.01124835355108
262.0,22.0,4.0,8.0,2008.0,29.2,2.91,80.0,0.375,35.606283151089926
263.0,23.0,4.0,8.0,2008.0,28.5,4.02,7.0,0.625,25.89815624502273
264.0,0.0,5.0,8.0,2008.0,27.0,4.92,28.0,0.5,27.033767709784325
265.0,1.0,5.0,8.0,2008.0,23.5,3.57,339.0,0.625,26.305622662861452
266.0,2.0,5.0,8.0,2008.0,22.8,2.53,271.0,0.625,32.05019153397029
267.0,3.0,5.0,8.0,2008.0,21.9,3.28,140.0,0.5,37.808918679289725
268.0,4.0,5.0,8.0,2008.0,20.2,4.32,177.0,0.375,38.784482004976155
269.0,5.0,5.0,8.0,2008.0,20.3,4.47,190.0,0.375,38.45261903831343
270.0,6.0,5.0,8.0,2008.0,18.6,3.35,165.0,0.375,32.49654787369231
271.0,7.0,5.0,8.0,2008.0,18.1,1.19,300.0,0.375,42.10787473639369
272.0,8.0,5.0,8.0,2008.0,16.7,1.56,180.0,0.375,34.264803464571784
273.0,9.0,5.0,8.0,2008.0,15.6,2.91,210.0,0.375,32.309457882886285
274.0,10.0,5.0,8.0,2008.0,15.8,1.79,175.0,0.188,6.979218006378032
275.0,11.0,5.0,8.0,2008.0,15.6,1.34,220.0,0.188,1.607501750275694
276.0,12.0,5.0,8.0,2008.0,14.4,1.64,187.0,0.125,11.200436055581651
277.0,13.0,5.0,8.0,2008.0,16.3,2.09,177.0,0.0,23.306347376864373
278.0,14.0,5.0,8.0,2008.0,20.6,2.46,210.0,0.0,34.557607573350204
279.0,15.0,5.0,8.0,2008.0,21.5,1.64,226.0,0.125,31.233265188571025
280.0,16.0,5.0,8.0,2008.0,23.9,0.74,230.0,0.375,32.21719438939342
281.0,17.0,5.0,8.0,2008.0,26.7,1.56,271.0,0.375,49.363415890632865
282.0,18.0,5.0,8.0,2008.0,28.1,2.53,3.0,0.375,49.21092205227955
283.0,19.0,5.0,8.0,2008.0,30.2,2.98,36.0,0.375,42.55310560073393
284.0,20.0,5.0,8.0,2008.0,30.9,2.24,2.0,0.375,41.91275526124788
285.0,21.0,5.0,8.0,2008.0,31.7,2.53,76.0,0.375,37.35559062660056
286.0,22.0,5.0,8.0,2008.0,30.0,3.35,70.0,0.75,31.229969609566936
287.0,23.0,5.0,8.0,2008.0,30.6,4.17,73.0,0.625,29.831217731025227
288.0,0.0,6.0,8.0,2008.0,28.5,4.62,80.0,0.75,28.658187975992814
289.0,1.0,6.0,8.0,2008.0,28.0,4.02,128.0,0.375,25.213565061679795
290.0,2.0,6.0,8.0,2008.0,25.6,5.36,262.0,0.563,22.99968125400715
291.0,3.0,6.0,8.0,2008.0,24.6,3.13,90.0,0.563,28.015592062106045
292.0,4.0,6.0,8.0,2008.0,23.0,2.53,237.0,0.375,38.201958042913205
293.0,5.0,6.0,8.0,2008.0,19.4,3.57,160.0,0.375,43.04402293794413
294.0,6.0,6.0,8.0,2008.0,18.6,5.14,170.0,0.188,37.80207241151995
295.0,7.0,6.0,8.0,2008.0,18.3,2.68,185.0,0.188,41.18024282523373
296.0,8.0,6.0,8.0,2008.0,17.5,5.36,180.0,0.188,34.840001225391056
297.0,9.0,6.0,8.0,2008.0,16.9,6.26,185.0,0.188,28.94762270824261
298.0,10.0,6.0,8.0,2008.0,16.4,6.26,180.0,0.0,24.927154297795305
299.0,11.0,6.0,8.0,2008.0,15.6,5.36,190.0,0.0,25.44423947986495
300.0,12.0,6.0,8.0,2008.0,16.1,3.28,188.0,0.25,30.773163374739404
301.0,13.0,6.0,8.0,2008.0,16.9,2.24,230.0,0.25,27.86030776353739
302.0,14.0,6.0,8.0,2008.0,20.9,4.17,252.0,0.25,24.68521345572669
303.0,15.0,6.0,8.0,2008.0,25.2,5.07,256.0,0.375,33.71125998158399
304.0,16.0,6.0,8.0,2008.0,26.1,4.02,235.0,0.375,34.57816379441471
305.0,17.0,6.0,8.0,2008.0,27.8,3.35,280.0,0.375,57.788405860215114
306.0,18.0,6.0,8.0,2008.0,30.2,4.92,320.0,0.375,52.1585868787766
307.0,19.0,6.0,8.0,2008.0,30.0,4.02,16.0,0.5,44.06089558999509
308.0,20.0,6.0,8.0,2008.0,30.7,3.43,19.0,0.5,42.39750495975758
309.0,21.0,6.0,8.0,2008.0,31.1,4.02,344.0,0.5,39.09403920725592
310.0,22.0,6.0,8.0,2008.0,31.3,4.92,19.0,0.5,36.418244698879015
311.0,23.0,6.0,8.0,2008.0,31.1,4.02,42.0,0.375,24.535241749767422
312.0,0.0,7.0,8.0,2008.0,30.0,3.8,29.0,0.375,26.35850276953111
313.0,1.0,7.0,8.0,2008.0,28.9,4.92,0.0,0.375,24.871712607523506
314.0,2.0,7.0,8.0,2008.0,25.2,6.11,36.0,0.375,33.70866732428867
315.0,3.0,7.0,8.0,2008.0,22.4,3.24,57.0,0.375,38.59456848265568
316.0,4.0,7.0,8.0,2008.0,19.4,1.19,221.0,0.375,46.937622386780994
317.0,5.0,7.0,8.0,2008.0,18.6,3.35,10.0,0.375,42.81050286573587
318.0,6.0,7.0,8.0,2008.0,17.2,2.91,356.0,0.563,41.08917860525311
319.0,7.0,7.0,8.0,2008.0,17.2,1.79,356.0,0.375,54.12324272289585
320.0,8.0,7.0,8.0,2008.0,15.0,3.13,330.0,0.375,51.350631732556835
321.0,9.0,7.0,8.0,2008.0,14.4,4.02,345.0,0.375,50.88220825983081
322.0,10.0,7.0,8.0,2008.0,13.9,2.91,45.0,0.563,37.66980858290289
323.0,11.0,7.0,8.0,2008.0,13.3,1.12,146.0,0.563,36.55524392668602
324.0,12.0,7.0,8.0,2008.0,13.3,0.89,325.0,0.75,30.775374340245268
325.0,13.0,7.0,8.0,2008.0,13.7,1.34,336.0,0.625,36.06325700298467
326.0,14.0,7.0,8.0,2008.0,14.6,2.09,340.0,0.625,41.62554674944089
327.0,15.0,7.0,8.0,2008.0,16.9,1.64,295.0,0.5,45.106922110721136
328.0,16.0,7.0,8.0,2008.0,18.7,2.83,328.0,0.375,39.788268285357645
329.0,17.0,7.0,8.0,2008.0,20.3,3.57,350.0,0.375,59.703197691717385
330.0,18.0,7.0,8.0,2008.0,21.7,2.91,14.0,0.375,51.38154312256491
331.0,19.0,7.0,8.0,2008.0,23.5,3.13,7.0,0.625,45.67602467707296
332.0,20.0,7.0,8.0,2008.0,23.3,2.68,356.0,0.625,41.259243616816576
333.0,21.0,7.0,8.0,2008.0,24.2,5.14,80.0,0.563,35.5971530763088
